transaction_id,transaction_amount,transaction_date,payment_method
1517,1868023.06,2016-04-09 10:32:05,Online Transfer
1518,208189.52,2013-10-07 04:32:58,Cash
1519,1166000.65,2004-08-05 09:12:48,Debit Card
1520,300312.16,2010-11-17 00:17:14,Cash
1521,1207278.49,2023-06-17 00:16:48,Online Transfer
1522,1034166.84,2001-08-23 20:39:41,Debit Card
1523,1424051.98,2015-12-10 22:09:44,Check
1524,100016.57,2017-09-02 14:54:23,Credit Card
1525,1987636.88,2021-03-28 17:16:23,Credit Card
1526,1075963.88,2017-02-16 20:09:42,Credit Card
1527,1579810.0,2012-03-30 19:28:13,Online Transfer
1528,1032293.36,2005-08-10 04:27:05,Mobile Payment
1529,1967034.58,2012-11-04 01:57:35,Credit Card
1530,1277468.41,2020-03-14 14:51:32,Credit Card
1531,1963550.67,2009-05-28 18:22:40,Debit Card
1532,788723.12,2007-06-27 03:45:18,Debit Card
1533,1272258.1,2022-09-08 09:34:32,Check
1534,1335795.6,2009-08-21 23:02:48,Debit Card
1535,139822.86,2014-05-15 03:30:19,Credit Card
1536,1344740.61,2023-11-18 02:58:07,Credit Card
1537,1284796.1,2017-03-13 23:22:07,Cash
1538,738088.29,2005-05-20 03:44:03,Cash
1539,1655366.55,2010-01-02 17:40:27,Credit Card
1540,1949475.93,2000-10-27 21:01:02,Mobile Payment
1541,944132.78,2019-08-19 14:50:38,Debit Card
1542,1588936.18,2005-07-18 00:27:58,Check
1543,1401740.45,2012-08-13 21:19:43,Credit Card
1544,291943.61,2009-06-21 03:31:44,Online Transfer
1545,1958210.82,2002-10-11 15:39:32,Check
1546,1834766.79,2013-05-07 23:27:05,Mobile Payment
1547,1428882.68,2011-09-19 06:29:44,Debit Card
1548,713753.23,2010-12-05 13:16:54,Online Transfer
1549,1514291.82,2004-09-11 07:24:42,Check
1550,1408776.8,2005-01-25 10:04:27,Cash
1551,1501258.11,2013-07-15 18:04:57,Credit Card
1552,484275.28,2005-02-09 18:41:49,Mobile Payment
1553,1356305.88,2003-12-30 04:54:40,Check
1554,1088065.6,2022-11-23 13:34:21,Cash
1555,813323.84,2004-03-16 18:13:22,Online Transfer
1556,502630.91,2004-12-26 23:14:44,Mobile Payment
1557,1335526.72,2003-06-23 21:06:57,Debit Card
1558,1893248.98,2023-07-15 17:53:55,Cash
1559,1831518.07,2001-02-27 08:36:31,Mobile Payment
1560,1638507.09,2004-09-30 18:17:29,Cash
1561,1333666.41,2017-05-09 22:29:35,Debit Card
1562,1970231.84,2017-10-30 00:50:11,Cash
1563,1921282.52,2003-11-30 11:52:01,Mobile Payment
1564,718269.23,2005-08-31 07:38:37,Online Transfer
1565,1462605.1,2009-11-20 17:36:03,Credit Card
1566,1257549.84,2011-11-25 03:36:23,Online Transfer
1567,988332.3,2004-01-05 00:13:16,Cash
1568,297656.13,2014-04-02 10:17:00,Mobile Payment
1569,1428263.03,2010-04-14 06:47:13,Debit Card
1570,1907759.12,2016-02-15 05:58:24,Cash
1571,715788.28,2007-07-25 21:18:07,Check
1572,775057.78,2006-07-27 06:58:00,Debit Card
1573,1852098.27,2019-10-04 22:40:26,Debit Card
1574,1520020.78,2012-07-07 06:44:48,Online Transfer
1575,539606.2,2004-06-05 01:32:16,Credit Card
1576,379973.54,2013-01-17 14:06:29,Check
1577,982758.03,2000-12-24 00:04:42,Credit Card
1578,764607.68,2023-08-16 03:35:20,Check
1579,1571380.33,2014-01-22 22:10:09,Online Transfer
1580,1764433.75,2023-05-18 21:01:02,Credit Card
1581,632343.81,2020-01-29 00:56:40,Online Transfer
1582,1792526.72,2002-12-02 01:53:14,Cash
1583,1374172.93,2011-04-05 03:55:58,Credit Card
1584,1207576.95,2012-08-01 13:03:08,Online Transfer
1585,375785.6,2021-03-15 22:23:45,Check
1586,1384046.48,2005-01-11 10:58:25,Cash
1587,1908285.0,2023-02-02 04:13:43,Check
1588,1453984.29,2023-05-04 19:11:33,Mobile Payment
1589,1853803.59,2001-04-25 22:12:03,Cash
1590,389987.18,2007-09-03 01:51:59,Debit Card
1591,1165265.9,2021-06-18 11:04:57,Check
1592,859091.91,2008-01-26 13:35:04,Online Transfer
1593,1166528.99,2012-08-07 21:40:52,Credit Card
1594,1749240.89,2001-05-17 02:46:11,Online Transfer
1595,1742354.2,2017-04-23 18:30:42,Credit Card
1596,1573825.56,2002-09-13 01:24:20,Check
1597,1609573.48,2002-08-29 03:07:00,Credit Card
1598,1432724.76,2013-12-26 08:33:37,Credit Card
1599,450564.65,2009-01-18 23:02:46,Credit Card
1600,539278.27,2001-08-22 03:08:07,Cash
1601,952002.55,2008-05-28 17:22:30,Cash
1602,1333091.88,2017-04-13 08:53:44,Check
1603,439954.94,2007-10-30 10:53:20,Cash
1604,1575723.38,2007-04-18 00:17:27,Check
1605,776203.8,2017-06-12 22:27:51,Cash
1606,926706.61,2023-07-20 09:17:33,Cash
1607,1524147.37,2021-04-14 01:49:45,Debit Card
1608,604031.6,2009-09-30 13:09:45,Debit Card
1609,1642869.38,2019-12-27 00:16:38,Debit Card
1610,697392.38,2012-08-22 08:04:35,Debit Card
1611,176688.4,2021-08-31 06:39:18,Check
1612,1997616.15,2015-09-18 03:10:48,Debit Card
1613,1952845.46,2003-06-21 20:54:08,Check
1614,1894402.91,2014-06-09 05:34:32,Credit Card
1615,1842479.33,2011-04-21 08:11:59,Mobile Payment
1616,1153517.01,2018-04-21 10:11:22,Online Transfer
1617,1977957.59,2004-03-04 15:05:17,Debit Card
1618,292371.02,2016-02-18 22:56:58,Mobile Payment
1619,1335806.18,2005-09-09 17:14:58,Debit Card
1620,644865.25,2015-06-14 11:35:08,Check
1621,1775836.54,2006-09-26 20:19:12,Cash
1622,322125.29,2018-05-05 17:38:14,Check
1623,943736.2,2011-01-10 22:57:47,Credit Card
1624,276696.94,2011-01-03 12:48:13,Check
1625,354130.12,2005-03-10 23:37:53,Credit Card
1626,530323.02,2010-03-30 05:16:56,Debit Card
1627,478298.0,2020-11-30 01:22:59,Mobile Payment
1628,552784.89,2011-10-11 12:44:43,Debit Card
1629,1150479.5,2017-06-16 13:57:48,Mobile Payment
1630,515878.4,2019-05-15 05:38:29,Cash
1631,1237986.84,2013-03-22 04:29:58,Cash
1632,1580039.62,2005-04-30 05:25:06,Debit Card
1633,1954281.88,2023-01-22 01:04:28,Mobile Payment
1634,870143.49,2022-06-16 05:51:51,Credit Card
1635,1146609.64,2010-11-19 08:27:59,Debit Card
1636,176291.24,2023-07-13 12:13:12,Mobile Payment
1637,1225241.34,2002-07-07 23:05:51,Debit Card
1638,875192.84,2000-02-19 08:59:35,Check
1639,1634374.84,2004-07-07 21:49:21,Cash
1640,1170320.54,2016-05-02 18:33:21,Check
1641,1887004.87,2017-07-25 09:51:29,Online Transfer
1642,1384445.95,2001-10-06 05:22:41,Credit Card
1643,1534094.85,2020-07-05 09:50:42,Debit Card
1644,368762.71,2010-06-07 21:57:46,Online Transfer
1645,1537751.96,2013-03-11 14:15:24,Credit Card
1646,1093503.17,2018-06-27 15:08:27,Debit Card
1647,753758.03,2008-10-09 21:34:04,Mobile Payment
1648,1999746.08,2013-07-11 02:40:27,Online Transfer
1649,1056695.82,2006-11-29 19:50:08,Check
1650,243466.41,2009-06-23 18:43:02,Check
1651,1452726.56,2011-01-13 19:06:31,Cash
1652,1228309.87,2016-08-18 03:20:00,Debit Card
1653,1616294.79,2022-04-29 21:31:38,Credit Card
1654,1832663.48,2001-01-26 14:23:52,Credit Card
1655,705417.91,2020-10-14 22:09:10,Online Transfer
1656,758596.41,2008-02-05 23:36:32,Credit Card
1657,757986.91,2008-01-04 14:31:19,Cash
1658,902748.32,2023-12-23 20:03:15,Mobile Payment
1659,1817918.56,2007-04-23 09:08:53,Check
1660,1071648.5,2018-12-14 06:49:29,Credit Card
1661,820168.91,2007-12-22 06:12:33,Mobile Payment
1662,1386758.54,2007-09-06 02:37:48,Check
1663,1873049.9,2013-05-08 08:32:26,Check
1664,1988878.43,2003-01-09 00:57:43,Check
1665,239816.25,2009-11-29 21:33:13,Debit Card
1666,118576.13,2001-09-22 04:42:26,Online Transfer
1667,548798.24,2007-12-15 19:22:39,Credit Card
1668,397508.13,2018-12-22 22:55:33,Check
1669,499446.39,2021-08-26 16:37:25,Mobile Payment
1670,1266210.72,2006-02-26 21:22:00,Mobile Payment
1671,226093.98,2009-08-03 03:47:53,Online Transfer
1672,93163.75,2000-01-07 02:56:07,Online Transfer
1673,1200790.27,2016-04-14 09:06:11,Online Transfer
1674,1863142.07,2013-01-20 11:38:24,Cash
1675,872731.35,2021-10-14 07:10:24,Cash
1676,1645763.25,2008-03-09 00:31:37,Cash
1677,1936001.23,2001-11-30 22:36:47,Online Transfer
1678,1170862.52,2004-01-22 18:59:33,Credit Card
1679,811708.01,2009-04-06 03:02:18,Credit Card
1680,192265.35,2010-03-31 20:45:51,Debit Card
1681,1847941.07,2013-09-19 19:14:15,Cash
1682,382838.67,2008-05-19 16:11:36,Mobile Payment
1683,679714.29,2003-03-31 20:34:40,Online Transfer
1684,1032900.42,2018-06-02 06:30:37,Credit Card
1685,817418.89,2015-01-29 05:42:50,Check
1686,172571.6,2019-09-03 10:32:22,Check
1687,522709.16,2007-09-08 02:05:57,Mobile Payment
1688,408755.69,2021-05-27 14:35:58,Debit Card
1689,444084.67,2016-07-11 14:21:23,Credit Card
1690,1041742.12,2011-07-01 19:25:14,Cash
1691,843125.14,2002-09-12 13:29:17,Credit Card
1692,1372153.35,2010-09-07 23:33:48,Debit Card
1693,1742956.85,2003-06-21 00:55:49,Check
1694,460215.25,2007-03-18 18:35:00,Online Transfer
1695,1910808.33,2012-11-19 10:06:36,Online Transfer
1696,384812.12,2004-04-15 02:21:47,Check
1697,889955.24,2007-03-30 19:30:29,Cash
1698,169813.87,2001-11-04 12:19:17,Online Transfer
1699,1551600.31,2016-04-21 20:44:53,Check
1700,1246367.93,2023-12-20 00:04:38,Credit Card
1701,394881.64,2014-07-19 22:15:43,Check
1702,906669.34,2009-04-17 03:42:41,Online Transfer
1703,1028089.28,2013-09-07 13:41:08,Check
1704,204476.35,2001-07-20 19:45:44,Online Transfer
1705,538238.53,2006-07-23 10:52:53,Online Transfer
1706,1312305.06,2013-03-09 16:11:47,Check
1707,711495.92,2021-01-17 00:16:27,Online Transfer
1708,1079992.6,2005-12-14 15:45:59,Debit Card
1709,1282302.26,2015-10-11 16:20:39,Credit Card
1710,1044708.69,2022-11-01 20:57:33,Cash
1711,228835.84,2016-10-07 09:59:16,Cash
1712,888158.24,2006-10-22 08:21:19,Credit Card
1713,1490175.73,2013-02-06 14:20:36,Debit Card
1714,264403.27,2020-05-19 20:21:21,Mobile Payment
1715,736486.31,2022-07-15 22:30:14,Debit Card
1716,675548.22,2000-07-04 14:13:34,Mobile Payment
1717,1374201.59,2015-11-19 15:10:37,Mobile Payment
1718,1821299.11,2012-11-13 23:12:10,Debit Card
1719,1089782.58,2023-07-14 16:00:35,Online Transfer
1720,1344471.64,2006-07-04 00:21:34,Debit Card
1721,1016731.8,2012-08-29 02:20:31,Check
1722,1020015.06,2006-10-13 23:16:40,Mobile Payment
1723,1869978.25,2018-08-07 21:39:34,Check
1724,1192037.81,2015-02-26 20:09:30,Online Transfer
1725,233093.06,2017-02-27 09:37:59,Check
1726,389261.78,2018-01-28 06:15:15,Check
1727,1968438.43,2015-06-05 23:08:27,Mobile Payment
1728,1091825.78,2007-07-16 01:33:56,Online Transfer
1729,458277.22,2005-03-18 08:00:06,Online Transfer
1730,566226.56,2002-08-15 08:20:35,Credit Card
1731,1108426.6,2021-01-22 09:15:34,Online Transfer
1732,1478699.69,2017-09-22 16:27:45,Credit Card
1733,234686.97,2020-10-06 13:47:08,Credit Card
1734,1695210.29,2012-11-13 22:47:39,Online Transfer
1735,340442.04,2006-09-05 13:12:05,Cash
1736,1768769.02,2016-11-06 22:54:28,Cash
1737,996473.09,2005-02-07 09:46:34,Mobile Payment
1738,638527.49,2015-09-30 08:14:04,Mobile Payment
1739,920737.84,2006-10-10 17:32:18,Online Transfer
1740,822429.0,2006-10-09 19:16:57,Online Transfer
1741,178471.88,2019-08-17 07:00:42,Mobile Payment
1742,219351.66,2022-08-14 12:46:38,Mobile Payment
1743,579179.16,2007-05-21 18:13:21,Debit Card
1744,664655.8,2013-11-09 22:12:20,Check
1745,299559.22,2010-10-31 22:10:51,Mobile Payment
1746,1866304.25,2005-04-28 04:14:36,Debit Card
1747,856371.01,2008-01-04 13:15:46,Cash
1748,198796.22,2012-12-01 18:55:12,Online Transfer
1749,137493.01,2016-03-13 20:48:22,Online Transfer
1750,1013412.42,2009-12-19 14:07:53,Debit Card
1751,406629.93,2002-11-01 18:21:40,Cash
1752,610563.37,2018-12-01 22:12:42,Debit Card
1753,580913.64,2001-06-30 16:04:35,Cash
1754,1228819.73,2014-10-20 05:56:42,Cash
1755,319198.76,2011-10-19 21:03:49,Cash
1756,1612690.14,2019-10-20 01:07:01,Cash
1757,778160.33,2016-02-25 08:59:48,Cash
1758,1302693.96,2006-06-03 13:25:06,Credit Card
1759,1826899.54,2023-02-11 18:30:15,Credit Card
1760,1124683.9,2000-05-16 06:47:19,Cash
1761,934071.79,2022-05-22 05:01:06,Credit Card
1762,1581626.5,2023-01-14 05:24:21,Online Transfer
1763,264374.74,2016-09-19 07:23:30,Check
1764,1353369.85,2008-05-22 08:53:32,Mobile Payment
1765,1633924.63,2004-07-16 23:19:47,Debit Card
1766,1312906.67,2010-12-04 02:45:41,Debit Card
1767,930761.78,2023-04-21 23:31:42,Credit Card
1768,408932.92,2011-07-30 03:40:39,Online Transfer
1769,1150781.47,2023-07-11 04:52:52,Mobile Payment
1770,1705090.36,2001-06-24 08:08:15,Online Transfer
1771,637482.23,2000-10-23 12:03:06,Credit Card
1772,1563099.8,2009-09-08 03:46:32,Online Transfer
1773,1467087.49,2001-10-11 11:41:05,Debit Card
1774,601773.17,2011-09-29 02:58:01,Debit Card
1775,1432390.31,2011-08-15 18:25:22,Mobile Payment
1776,261485.74,2011-12-26 11:57:58,Debit Card
1777,240720.5,2019-05-09 10:56:59,Cash
1778,157408.59,2010-06-10 06:51:56,Mobile Payment
1779,475870.8,2012-10-20 01:36:46,Mobile Payment
1780,969010.12,2014-08-03 17:28:01,Debit Card
1781,876819.04,2011-06-26 10:33:47,Cash
1782,505300.86,2012-06-15 19:40:07,Cash
1783,973099.86,2014-01-20 14:44:08,Debit Card
1784,1288148.62,2015-06-24 07:22:20,Online Transfer
1785,395458.91,2020-04-08 07:03:56,Cash
1786,1991361.94,2020-08-13 06:33:51,Mobile Payment
1787,340929.65,2002-07-31 14:37:50,Online Transfer
1788,106614.05,2014-03-16 07:37:04,Cash
1789,90876.37,2014-11-19 09:04:37,Online Transfer
1790,1953698.66,2012-08-16 09:09:13,Debit Card
1791,1875813.01,2020-02-09 12:37:55,Debit Card
1792,1195932.32,2006-02-14 18:27:09,Mobile Payment
1793,973032.02,2019-10-03 06:16:50,Online Transfer
1794,688063.22,2003-04-07 22:06:32,Check
1795,1389220.21,2017-09-10 13:28:11,Cash
1796,447783.46,2017-02-26 18:42:23,Debit Card
1797,1382997.08,2017-08-25 20:13:51,Mobile Payment
1798,1912451.81,2014-08-23 22:13:08,Credit Card
1799,567708.16,2004-04-07 01:38:09,Credit Card
1800,718271.62,2023-04-02 15:33:46,Cash
1801,1829297.93,2002-03-08 04:25:13,Cash
1802,897920.57,2001-03-09 16:33:53,Cash
1803,627377.77,2003-02-06 09:52:08,Mobile Payment
1804,372548.5,2008-07-04 18:39:00,Debit Card
1805,406033.28,2017-01-05 05:33:05,Check
1806,238286.03,2001-11-04 23:41:05,Mobile Payment
1807,545252.52,2010-09-20 02:24:18,Cash
1808,1183235.79,2000-05-25 11:29:58,Debit Card
1809,1350478.45,2015-06-16 11:21:54,Credit Card
1810,1913887.35,2000-07-20 07:08:03,Cash
1811,1612007.08,2000-06-09 13:03:51,Credit Card
1812,489705.52,2022-07-11 02:01:18,Credit Card
1813,1806899.32,2011-06-15 09:09:30,Online Transfer
1814,748638.43,2015-04-27 00:23:16,Debit Card
1815,1052421.14,2021-10-07 22:13:47,Cash
1816,1247904.41,2007-11-14 14:10:54,Mobile Payment
1817,1793187.25,2015-10-23 05:14:46,Online Transfer
1818,1219702.56,2001-06-05 02:19:30,Debit Card
1819,658377.57,2004-05-10 08:17:52,Mobile Payment
1820,1881237.53,2016-09-11 19:21:33,Check
1821,127703.98,2006-01-31 20:02:33,Debit Card
1822,1545075.05,2023-12-27 03:51:36,Mobile Payment
1823,1746856.47,2007-03-28 21:53:24,Online Transfer
1824,1843695.81,2014-11-15 11:09:52,Mobile Payment
1825,1554873.72,2004-05-20 19:32:21,Debit Card
1826,1640876.13,2018-07-01 09:00:31,Check
1827,1653620.54,2003-02-05 18:07:00,Cash
1828,253792.2,2008-11-09 23:29:34,Mobile Payment
1829,1471843.18,2002-06-05 12:51:21,Check
1830,526947.97,2004-01-03 12:18:34,Online Transfer
1831,1463504.7,2015-08-06 18:33:23,Check
1832,1656749.08,2019-12-27 21:24:26,Credit Card
1833,325315.32,2003-05-09 18:18:29,Cash
1834,314017.49,2021-01-05 12:03:44,Debit Card
1835,853923.92,2015-03-03 12:18:34,Credit Card
1836,1149321.84,2009-10-25 15:13:16,Online Transfer
1837,1384247.95,2008-06-30 07:23:43,Debit Card
1838,476590.23,2021-03-02 07:15:38,Check
1839,1495247.29,2011-07-23 23:26:04,Mobile Payment
1840,1319023.17,2016-09-24 14:08:30,Check
1841,374280.29,2011-06-19 09:22:21,Check
1842,1936869.81,2018-02-23 14:47:36,Credit Card
1843,1600490.57,2022-10-14 16:33:20,Credit Card
1844,1693410.76,2012-06-30 07:42:52,Credit Card
1845,494592.41,2009-07-08 15:23:07,Cash
1846,1589328.16,2014-09-30 18:34:06,Cash
1847,831365.24,2000-08-09 20:50:11,Debit Card
1848,929799.29,2022-04-23 18:55:01,Check
1849,687528.03,2021-03-24 08:04:47,Online Transfer
1850,847494.11,2022-11-07 06:37:44,Online Transfer
1851,1663884.46,2008-03-26 14:27:58,Check
1852,1949932.01,2019-06-13 04:47:55,Mobile Payment
1853,1066866.3,2016-02-02 13:02:09,Debit Card
1854,172302.86,2003-04-11 03:36:11,Cash
1855,696268.82,2021-02-10 05:28:25,Online Transfer
1856,1903040.0,2021-10-12 17:55:37,Cash
1857,631463.15,2010-03-03 08:27:33,Mobile Payment
1858,968813.79,2004-11-19 05:31:56,Online Transfer
1859,665266.8,2013-04-12 01:45:36,Cash
1860,1540162.25,2001-06-23 14:38:53,Cash
1861,1985527.67,2022-10-05 06:34:58,Credit Card
1862,974377.55,2018-01-06 00:55:41,Credit Card
1863,1964158.18,2011-05-26 23:27:35,Online Transfer
1864,1681702.58,2009-07-30 21:58:44,Credit Card
1865,93437.64,2006-02-05 19:23:05,Debit Card
1866,1184495.37,2023-03-20 10:25:27,Online Transfer
1867,1609087.79,2006-02-25 17:58:21,Online Transfer
1868,253647.19,2022-02-10 17:00:32,Credit Card
1869,1788857.67,2011-12-01 16:38:40,Check
1870,1908179.76,2018-12-26 11:39:49,Online Transfer
1871,631895.83,2012-06-15 14:30:34,Credit Card
1872,1170676.13,2012-02-21 08:28:36,Cash
1873,1313012.52,2002-05-23 19:57:35,Credit Card
1874,1422052.2,2014-08-04 00:09:41,Online Transfer
1875,834479.73,2011-03-16 00:13:31,Credit Card
1876,682685.5,2013-12-07 12:16:21,Debit Card
1877,1461090.04,2013-05-31 06:19:45,Mobile Payment
1878,855396.31,2010-08-14 00:17:03,Check
1879,1015126.77,2010-12-14 16:07:21,Mobile Payment
1880,151577.59,2016-05-16 05:19:19,Cash
1881,961922.31,2011-03-13 02:05:02,Credit Card
1882,1677341.97,2010-11-16 03:02:39,Mobile Payment
1883,543681.91,2005-08-20 22:27:19,Check
1884,714546.55,2002-01-24 12:49:52,Online Transfer
1885,255996.29,2008-12-11 15:23:36,Debit Card
1886,914148.11,2007-09-04 12:28:24,Credit Card
1887,147854.06,2017-07-17 13:37:53,Cash
1888,1879156.22,2019-08-10 15:42:41,Debit Card
1889,252410.36,2015-09-27 15:08:33,Check
1890,1653546.75,2022-06-07 13:26:35,Debit Card
1891,1391989.37,2023-11-22 20:51:22,Mobile Payment
1892,194627.96,2018-05-10 08:38:58,Mobile Payment
1893,1814574.41,2022-12-15 01:36:00,Online Transfer
1894,257369.6,2021-05-31 15:12:49,Mobile Payment
1895,1294709.9,2004-08-04 17:07:27,Mobile Payment
1896,915197.96,2001-02-05 15:41:08,Cash
1897,775260.55,2000-05-14 04:35:46,Debit Card
1898,223853.59,2010-07-27 06:06:38,Debit Card
1899,535062.03,2001-01-30 07:30:33,Credit Card
1900,420813.01,2023-09-13 03:07:24,Credit Card
1901,119638.88,2021-05-07 23:53:58,Check
1902,1527393.09,2006-02-28 06:04:07,Check
1903,95434.6,2006-05-13 22:17:40,Check
1904,1183429.65,2007-05-24 14:29:36,Online Transfer
1905,1175836.61,2007-11-12 18:10:26,Cash
1906,641258.87,2012-09-22 09:11:29,Check
1907,884701.03,2005-11-24 07:26:46,Debit Card
1908,1523214.31,2004-12-11 08:02:03,Credit Card
1909,1422598.49,2016-04-03 17:59:18,Mobile Payment
1910,1799999.29,2004-01-27 15:36:28,Mobile Payment
1911,837277.02,2014-11-03 20:19:31,Online Transfer
1912,1385897.23,2021-11-01 02:52:09,Mobile Payment
1913,249682.26,2017-04-18 04:19:00,Mobile Payment
1914,1591583.17,2016-10-29 05:57:13,Online Transfer
1915,1720857.48,2020-11-21 11:16:39,Debit Card
1916,153754.51,2023-07-24 19:40:28,Check
1917,1818080.32,2022-12-13 14:06:24,Mobile Payment
1918,1083262.62,2012-12-08 10:42:39,Cash
1919,103938.68,2020-03-01 15:15:02,Debit Card
1920,421770.95,2020-11-18 21:27:34,Credit Card
1921,1727313.74,2012-01-05 12:41:35,Online Transfer
1922,1987369.25,2005-07-23 19:27:40,Debit Card
1923,1937734.13,2006-08-30 01:05:02,Check
1924,866179.07,2013-10-30 09:10:06,Credit Card
1925,1111413.72,2003-08-30 17:20:50,Credit Card
1926,1221789.8,2011-06-16 04:20:25,Check
1927,1427379.21,2019-01-25 17:12:50,Cash
1928,1293342.71,2000-02-03 00:23:38,Online Transfer
1929,223101.28,2007-01-04 09:32:43,Debit Card
1930,786514.55,2006-05-21 12:57:42,Credit Card
1931,1805793.76,2023-05-30 12:12:33,Cash
1932,300990.25,2001-06-27 07:27:14,Online Transfer
1933,701718.31,2001-04-01 05:19:55,Cash
1934,254465.7,2015-05-03 14:03:08,Online Transfer
1935,746076.07,2019-07-27 05:49:02,Check
1936,975958.81,2014-04-29 06:35:25,Debit Card
1937,1821433.0,2017-10-09 03:30:26,Check
1938,1412708.68,2010-07-09 05:52:00,Credit Card
1939,186274.3,2016-08-02 19:37:52,Online Transfer
1940,759855.54,2012-07-06 22:17:22,Check
1941,1371877.33,2010-12-31 12:23:03,Debit Card
1942,1355192.6,2003-12-08 11:27:42,Debit Card
1943,287074.38,2010-07-23 15:52:42,Credit Card
1944,225144.0,2016-06-02 00:17:49,Cash
1945,1821515.31,2013-08-25 10:49:54,Mobile Payment
1946,659018.62,2016-07-12 16:03:41,Credit Card
1947,185196.22,2007-09-22 08:48:27,Debit Card
1948,89363.53,2020-04-19 23:32:40,Mobile Payment
1949,1818642.87,2006-08-30 18:27:48,Credit Card
1950,1122851.24,2010-02-25 00:13:21,Mobile Payment
1951,961603.2,2020-01-20 16:03:30,Check
1952,418560.31,2009-11-14 05:54:21,Credit Card
1953,1952445.08,2019-11-01 22:20:48,Credit Card
1954,276858.46,2004-06-05 00:18:43,Cash
1955,225737.67,2023-03-15 01:07:43,Check
1956,546270.76,2019-01-13 13:42:52,Mobile Payment
1957,404485.25,2009-03-05 11:45:10,Credit Card
1958,1552297.43,2023-02-09 14:59:34,Cash
1959,536575.07,2013-04-10 10:30:56,Online Transfer
1960,696812.54,2007-04-22 22:08:30,Credit Card
1961,762705.82,2008-10-21 12:09:49,Credit Card
1962,809296.01,2009-12-04 20:57:10,Credit Card
1963,1064223.49,2012-08-15 19:39:03,Check
1964,82995.93,2005-06-30 11:35:18,Mobile Payment
1965,1871659.67,2019-07-01 14:18:42,Online Transfer
1966,491413.96,2002-02-01 05:34:07,Online Transfer
1967,1362332.85,2004-11-14 02:06:05,Debit Card
1968,763275.39,2012-12-14 14:48:07,Online Transfer
1969,943436.67,2006-08-01 08:25:56,Check
1970,967216.35,2022-08-20 08:14:46,Online Transfer
1971,1445267.19,2003-10-25 22:42:10,Cash
1972,780281.78,2004-08-19 16:54:22,Mobile Payment
1973,1823948.1,2015-01-27 13:35:35,Mobile Payment
1974,1731349.72,2019-12-26 23:25:59,Cash
1975,531727.82,2018-08-15 10:07:51,Credit Card
1976,1707964.19,2008-11-26 23:51:53,Online Transfer
